"BehaviorSpace results (NetLogo 6.2.0)"
"HUMAT_COVID_visitors_measure_FINAL.nlogo"
"opinion_behavior"
"01/13/2022 11:53:05:671 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-45","45","-45","45"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
,"30.51","31.95","26.46","28.98","26.24","26.79","26.98","28.72","27.14","22.68","37.19","32.16","36.26","38.89","35.9","35.72","31.26","31.25","34.36","36.76","47.7","44.14","40.81","44.16","48.17","39.54","46.1","43.48","43.67","42.71","46.45","52.38","52.98","53.43","47.93","54.78","61.56","54.7","52.97","52.33","57.93","56.55","57.62","57.99","55.62","53.68","56.57","54.83","59.43","56.05","65.97","62.83","64.02","63.75","63.71","64.03","61.98","63.4","63.54","62.69","59.09","66.25","69.18","62.75","64.92","65.31","66.28","64.02","65.19","67.9","68.23","65.03","67.89","67.26","68.05","67.91","68.27","67.98","68.17","67.85","69.39","68.66","70.11","68.09","70.33","67.8","73.01","66.4","69.92","68.27","65.74","69.32","70.32","72.62","67.21","71.84","68.7","69.39","70.91","72.07"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"30.29","31.93","26.33","28.8","26.25","26.72","26.8","28.58","27.19","22.59","37.11","31.97","36.09","38.86","35.74","35.53","30.95","31.15","34.38","36.64","47.63","44.2","41.09","44.26","48.17","39.55","46.02","43.23","43.53","42.5","46.3","52.53","53.13","53.37","47.99","54.82","61.61","54.55","52.96","52.43","58.03","56.52","57.77","58.04","55.59","53.69","56.5","55.01","59.55","55.96","66.06","62.74","64.09","63.96","63.88","64.09","62.18","63.52","63.67","62.83","59.22","66.33","69.24","62.68","65.02","65.35","66.38","64.13","65.21","67.87","68.45","65.12","68.13","67.32","68.2","68.06","68.18","68.03","68.33","67.84","69.48","68.79","70.15","68.23","70.34","68.04","73.11","66.5","69.96","68.39","65.8","69.31","70.34","72.69","67.26","71.89","68.71","69.43","71.02","72.23"
,"29.97","31.72","26.03","28.68","26.09","26.77","26.73","28.39","27.11","22.63","36.93","31.74","36.14","38.8","35.67","35.56","30.74","30.97","34.39","36.57","47.38","44.13","41.22","44.19","48.13","39.56","45.92","43.28","43.28","42.3","46.56","52.47","53.29","53.43","48","54.72","61.69","54.47","52.94","52.45","58.07","56.53","57.72","58.1","55.58","53.3","56.79","55.16","59.65","55.98","66.22","62.8","64.2","64.12","64","64.21","62.24","63.68","63.71","62.97","59.37","66.58","69.24","62.82","65.03","65.15","66.54","64.31","65.15","67.91","68.45","65.21","68.13","67.4","68.29","68.12","68.36","68.15","68.35","68","69.72","68.98","70.19","68.56","70.5","68.16","73.23","66.82","69.96","68.51","65.82","69.46","70.36","72.78","67.39","72.01","68.75","69.4","71.24","72.3"
,"29.97","31.72","26.03","28.68","26.09","26.77","26.73","28.39","27.11","22.63","36.93","31.74","36.14","38.8","35.67","35.56","30.74","30.97","34.39","36.57","47.38","44.13","41.22","44.19","48.13","39.56","45.92","43.28","43.28","42.3","46.56","52.47","53.29","53.43","48","54.72","61.69","54.47","52.94","52.45","58.07","56.53","57.72","58.1","55.58","53.3","56.79","55.16","59.65","55.98","66.22","62.8","64.2","64.12","64","64.21","62.24","63.68","63.71","62.97","59.37","66.58","69.24","62.82","65.03","65.15","66.54","64.31","65.15","67.91","68.45","65.21","68.13","67.4","68.29","68.12","68.36","68.15","68.35","68","69.72","68.98","70.19","68.56","70.5","68.16","73.23","66.82","69.96","68.51","65.82","69.46","70.36","72.78","67.39","72.01","68.75","69.4","71.24","72.3"
,"29.97","31.72","26.03","28.68","26.09","26.77","26.73","28.39","27.11","22.63","36.93","31.74","36.14","38.8","35.67","35.56","30.74","30.97","34.39","36.57","47.38","44.13","41.22","44.19","48.13","39.56","45.92","43.28","43.28","42.3","46.56","52.47","53.29","53.43","48","54.72","61.69","54.47","52.94","52.45","58.07","56.53","57.72","58.1","55.58","53.3","56.79","55.16","59.65","55.98","66.22","62.8","64.2","64.12","64","64.21","62.24","63.68","63.71","62.97","59.37","66.58","69.24","62.82","65.03","65.15","66.54","64.31","65.15","67.91","68.45","65.21","68.13","67.4","68.29","68.12","68.36","68.15","68.35","68","69.72","68.98","70.19","68.56","70.5","68.16","73.23","66.82","69.96","68.51","65.82","69.46","70.36","72.78","67.39","72.01","68.75","69.4","71.24","72.3"
,"29.97","31.72","26.03","28.68","26.09","26.77","26.73","28.39","27.11","22.63","36.93","31.74","36.14","38.8","35.67","35.56","30.74","30.97","34.39","36.57","47.38","44.13","41.22","44.19","48.13","39.56","45.92","43.28","43.28","42.3","46.56","52.47","53.29","53.43","48","54.72","61.69","54.47","52.94","52.45","58.07","56.53","57.72","58.1","55.58","53.3","56.79","55.16","59.65","55.98","66.22","62.8","64.2","64.12","64","64.21","62.24","63.68","63.71","62.97","59.37","66.58","69.24","62.82","65.03","65.15","66.54","64.31","65.15","67.91","68.45","65.21","68.13","67.4","68.29","68.12","68.36","68.15","68.35","68","69.72","68.98","70.19","68.56","70.5","68.16","73.23","66.82","69.96","68.51","65.82","69.46","70.36","72.78","67.39","72.01","68.75","69.4","71.24","72.3"
,"29.97","31.72","26.03","28.68","26.09","26.77","26.73","28.39","27.11","22.63","36.93","31.74","36.14","38.8","35.67","35.56","30.74","30.97","34.39","36.57","47.38","44.13","41.22","44.19","48.13","39.56","45.92","43.28","43.28","42.3","46.56","52.47","53.29","53.43","48","54.72","61.69","54.47","52.94","52.45","58.07","56.53","57.72","58.1","55.58","53.3","56.79","55.16","59.65","55.98","66.22","62.8","64.2","64.12","64","64.21","62.24","63.68","63.71","62.97","59.37","66.58","69.24","62.82","65.03","65.15","66.54","64.31","65.15","67.91","68.45","65.21","68.13","67.4","68.29","68.12","68.36","68.15","68.35","68","69.72","68.98","70.19","68.56","70.5","68.16","73.23","66.82","69.96","68.51","65.82","69.46","70.36","72.78","67.39","72.01","68.75","69.4","71.24","72.3"
,"29.97","31.72","26.03","28.68","26.09","26.77","26.73","28.39","27.11","22.63","36.93","31.74","36.14","38.8","35.67","35.56","30.74","30.97","34.39","36.57","47.38","44.13","41.22","44.19","48.13","39.56","45.92","43.28","43.28","42.3","46.56","52.47","53.29","53.43","48","54.72","61.69","54.47","52.94","52.45","58.07","56.53","57.72","58.1","55.58","53.3","56.79","55.16","59.65","55.98","66.22","62.8","64.2","64.12","64","64.21","62.24","63.68","63.71","62.97","59.37","66.58","69.24","62.82","65.03","65.15","66.54","64.31","65.15","67.91","68.45","65.21","68.13","67.4","68.29","68.12","68.36","68.15","68.35","68","69.72","68.98","70.19","68.56","70.5","68.16","73.23","66.82","69.96","68.51","65.82","69.46","70.36","72.78","67.39","72.01","68.75","69.4","71.24","72.3"
,"29.97","31.72","26.03","28.68","26.09","26.77","26.73","28.39","27.11","22.63","36.93","31.74","36.14","38.8","35.67","35.56","30.74","30.97","34.39","36.57","47.38","44.13","41.22","44.19","48.13","39.56","45.92","43.28","43.28","42.3","46.56","52.47","53.29","53.43","48","54.72","61.69","54.47","52.94","52.45","58.07","56.53","57.72","58.1","55.58","53.3","56.79","55.16","59.65","55.98","66.22","62.8","64.2","64.12","64","64.21","62.24","63.68","63.71","62.97","59.37","66.58","69.24","62.82","65.03","65.15","66.54","64.31","65.15","67.91","68.45","65.21","68.13","67.4","68.29","68.12","68.36","68.15","68.35","68","69.72","68.98","70.19","68.56","70.5","68.16","73.23","66.82","69.96","68.51","65.82","69.46","70.36","72.78","67.39","72.01","68.75","69.4","71.24","72.3"
,"29.97","31.72","26.03","28.68","26.09","26.77","26.73","28.39","27.11","22.63","36.93","31.74","36.14","38.8","35.67","35.56","30.74","30.97","34.39","36.57","47.38","44.13","41.22","44.19","48.13","39.56","45.92","43.28","43.28","42.3","46.56","52.47","53.29","53.43","48","54.72","61.69","54.47","52.94","52.45","58.07","56.53","57.72","58.1","55.58","53.3","56.79","55.16","59.65","55.98","66.22","62.8","64.2","64.12","64","64.21","62.24","63.68","63.71","62.97","59.37","66.58","69.24","62.82","65.03","65.15","66.54","64.31","65.15","67.91","68.45","65.21","68.13","67.4","68.29","68.12","68.36","68.15","68.35","68","69.72","68.98","70.19","68.56","70.5","68.16","73.23","66.82","69.96","68.51","65.82","69.46","70.36","72.78","67.39","72.01","68.75","69.4","71.24","72.3"
,"29.97","31.72","26.03","28.68","26.09","26.77","26.73","28.39","27.11","22.63","36.93","31.74","36.14","38.8","35.67","35.56","30.74","30.97","34.39","36.57","47.38","44.13","41.22","44.19","48.13","39.56","45.92","43.28","43.28","42.3","46.56","52.47","53.29","53.43","48","54.72","61.69","54.47","52.94","52.45","58.07","56.53","57.72","58.1","55.58","53.3","56.79","55.16","59.65","55.98","66.22","62.8","64.2","64.12","64","64.21","62.24","63.68","63.71","62.97","59.37","66.58","69.24","62.82","65.03","65.15","66.54","64.31","65.15","67.91","68.45","65.21","68.13","67.4","68.29","68.12","68.36","68.15","68.35","68","69.72","68.98","70.19","68.56","70.5","68.16","73.23","66.82","69.96","68.51","65.82","69.46","70.36","72.78","67.39","72.01","68.75","69.4","71.24","72.3"
